# LAMMPS data file created from VNL: Compatible with atom_style atomic.
   1440  atoms
      1  atom types
 0.000000  24.677242   xlo xhi
 0.000000  25.645342   ylo yhi
 0.000000  26.055114   zlo zhi

Masses

1   12.010700

Atoms

    126    1 0  8.020104  23.864415  19.541336
    127    1 0  12.955552  2.493297  2.171260
    128    1 0  12.955552  2.493297  10.856298
    129    1 0  12.955552  2.493297  19.541336
    130    1 0  12.955552  6.767521  2.171260
    131    1 0  12.955552  6.767521  10.856298
    132    1 0  12.955552  6.767521  19.541336
    133    1 0  12.955552  11.041744  2.171260
    134    1 0  12.955552  11.041744  10.856298
    135    1 0  12.955552  11.041744  19.541336
    136    1 0  12.955552  15.315968  2.171260
    137    1 0  12.955552  15.315968  10.856298
    138    1 0  12.955552  15.315968  19.541336
    139    1 0  12.955552  19.590191  2.171260
    140    1 0  12.955552  19.590191  10.856298
    141    1 0  12.955552  19.590191  19.541336
    142    1 0  12.955552  23.864415  2.171260
    143    1 0  12.955552  23.864415  10.856298
    144    1 0  12.955552  23.864415  19.541336
    145    1 0  17.891000  2.493297  2.171260
    146    1 0  17.891000  2.493297  10.856298
    147    1 0  17.891000  2.493297  19.541336
    148    1 0  17.891000  6.767521  2.171260
    149    1 0  17.891000  6.767521  10.856298
    150    1 0  17.891000  6.767521  19.541336
    151    1 0  17.891000  11.041744  2.171260
    152    1 0  17.891000  11.041744  10.856298
    153    1 0  17.891000  11.041744  19.541336
    154    1 0  17.891000  15.315968  2.171260
    155    1 0  17.891000  15.315968  10.856298
    156    1 0  17.891000  15.315968  19.541336
    157    1 0  17.891000  19.590191  2.171260
    158    1 0  17.891000  19.590191  10.856298
    159    1 0  17.891000  19.590191  19.541336
    160    1 0  17.891000  23.864415  2.171260
    161    1 0  17.891000  23.864415  10.856298
    162    1 0  17.891000  23.864415  19.541336
    163    1 0  22.826448  2.493297  2.171260
    164    1 0  22.826448  2.493297  10.856298
    165    1 0  22.826448  2.493297  19.541336
    166    1 0  22.826448  6.767521  2.171260
    167    1 0  22.826448  6.767521  10.856298
    168    1 0  22.826448  6.767521  19.541336
    169    1 0  22.826448  11.041744  2.171260
    170    1 0  22.826448  11.041744  10.856298
    171    1 0  22.826448  11.041744  19.541336
    172    1 0  22.826448  15.315968  2.171260
    173    1 0  22.826448  15.315968  10.856298
    174    1 0  22.826448  15.315968  19.541336
    175    1 0  22.826448  19.590191  2.171260
    176    1 0  22.826448  19.590191  10.856298
    177    1 0  22.826448  19.590191  19.541336
    178    1 0  22.826448  23.864415  2.171260
    179    1 0  22.826448  23.864415  10.856298
    180    1 0  22.826448  23.864415  19.541336
    181    1 0  1.850793  0.356185  2.171260
    182    1 0  1.850793  0.356185  10.856298
    183    1 0  1.850793  0.356185  19.541336
    184    1 0  1.850793  4.630409  2.171260
    185    1 0  1.850793  4.630409  10.856298
    186    1 0  1.850793  4.630409  19.541336
    187    1 0  1.850793  8.904632  2.171260
    188    1 0  1.850793  8.904632  10.856298
    189    1 0  1.850793  8.904632  19.541336
    190    1 0  1.850793  13.178856  2.171260
    191    1 0  1.850793  13.178856  10.856298
    192    1 0  1.850793  13.178856  19.541336
    193    1 0  1.850793  17.453080  2.171260
    194    1 0  1.850793  17.453080  10.856298
    195    1 0  1.850793  17.453080  19.541336
    196    1 0  1.850793  21.727303  2.171260
    197    1 0  1.850793  21.727303  10.856298
    198    1 0  1.850793  21.727303  19.541336
    199    1 0  6.786241  0.356185  2.171260
    200    1 0  6.786241  0.356185  10.856298
    201    1 0  6.786241  0.356185  19.541336
    202    1 0  6.786241  4.630409  2.171260
    203    1 0  6.786241  4.630409  10.856298
    204    1 0  6.786241  4.630409  19.541336
    205    1 0  6.786241  8.904632  2.171260
    206    1 0  6.786241  8.904632  10.856298
    207    1 0  6.786241  8.904632  19.541336
    208    1 0  6.786241  13.178856  2.171260
    209    1 0  6.786241  13.178856  10.856298
    210    1 0  6.786241  13.178856  19.541336
    211    1 0  6.786241  17.453080  2.171260
    212    1 0  6.786241  17.453080  10.856298
    213    1 0  6.786241  17.453080  19.541336
    214    1 0  6.786241  21.727303  2.171260
    215    1 0  6.786241  21.727303  10.856298
    216    1 0  6.786241  21.727303  19.541336
    217    1 0  11.721690  0.356185  2.171260
    218    1 0  11.721690  0.356185  10.856298
    219    1 0  11.721690  0.356185  19.541336
    220    1 0  11.721690  4.630409  2.171260
    221    1 0  11.721690  4.630409  10.856298
    222    1 0  11.721690  4.630409  19.541336
    223    1 0  11.721690  8.904632  2.171260
    224    1 0  11.721690  8.904632  10.856298
    225    1 0  11.721690  8.904632  19.541336
    226    1 0  11.721690  13.178856  2.171260
    227    1 0  11.721690  13.178856  10.856298
    228    1 0  11.721690  13.178856  19.541336
    229    1 0  11.721690  17.453080  2.171260
    230    1 0  11.721690  17.453080  10.856298
    231    1 0  11.721690  17.453080  19.541336
    232    1 0  11.721690  21.727303  2.171260
    233    1 0  11.721690  21.727303  10.856298
    234    1 0  11.721690  21.727303  19.541336
    235    1 0  16.657138  0.356185  2.171260
    236    1 0  16.657138  0.356185  10.856298
    237    1 0  16.657138  0.356185  19.541336
    238    1 0  16.657138  4.630409  2.171260
    239    1 0  16.657138  4.630409  10.856298
    240    1 0  16.657138  4.630409  19.541336
    241    1 0  16.657138  8.904632  2.171260
    242    1 0  16.657138  8.904632  10.856298
    243    1 0  16.657138  8.904632  19.541336
    244    1 0  16.657138  13.178856  2.171260
    245    1 0  16.657138  13.178856  10.856298
    246    1 0  16.657138  13.178856  19.541336
    247    1 0  16.657138  17.453080  2.171260
    248    1 0  16.657138  17.453080  10.856298
    249    1 0  16.657138  17.453080  19.541336
    250    1 0  16.657138  21.727303  2.171260
    251    1 0  16.657138  21.727303  10.856298
    252    1 0  16.657138  21.727303  19.541336
    253    1 0  21.592586  0.356185  2.171260
    254    1 0  21.592586  0.356185  10.856298
    255    1 0  21.592586  0.356185  19.541336
    256    1 0  21.592586  4.630409  2.171260
    257    1 0  21.592586  4.630409  10.856298
    258    1 0  21.592586  4.630409  19.541336
    259    1 0  21.592586  8.904632  2.171260
    260    1 0  21.592586  8.904632  10.856298
    261    1 0  21.592586  8.904632  19.541336
    262    1 0  21.592586  13.178856  2.171260
    263    1 0  21.592586  13.178856  10.856298
    264    1 0  21.592586  13.178856  19.541336
    265    1 0  21.592586  17.453080  2.171260
    266    1 0  21.592586  17.453080  10.856298
    267    1 0  21.592586  17.453080  19.541336
    268    1 0  21.592586  21.727303  2.171260
    269    1 0  21.592586  21.727303  10.856298
    270    1 0  21.592586  21.727303  19.541336
    271    1 0  0.616931  2.493297  2.171260
    272    1 0  0.616931  2.493297  10.856298
    273    1 0  0.616931  2.493297  19.541336
    274    1 0  0.616931  6.767521  2.171260
    275    1 0  0.616931  6.767521  10.856298
    276    1 0  0.616931  6.767521  19.541336
    277    1 0  0.616931  11.041744  2.171260
    278    1 0  0.616931  11.041744  10.856298
    279    1 0  0.616931  11.041744  19.541336
    280    1 0  0.616931  15.315968  2.171260
    281    1 0  0.616931  15.315968  10.856298
    282    1 0  0.616931  15.315968  19.541336
    283    1 0  0.616931  19.590191  2.171260
    284    1 0  0.616931  19.590191  10.856298
    285    1 0  0.616931  19.590191  19.541336
    286    1 0  0.616931  23.864415  2.171260
    287    1 0  0.616931  23.864415  10.856298
    288    1 0  0.616931  23.864415  19.541336
    289    1 0  5.552379  2.493297  2.171260
    290    1 0  5.552379  2.493297  10.856298
    291    1 0  5.552379  2.493297  19.541336
    292    1 0  5.552379  6.767521  2.171260
    293    1 0  5.552379  6.767521  10.856298
    294    1 0  5.552379  6.767521  19.541336
    295    1 0  5.552379  11.041744  2.171260
    296    1 0  5.552379  11.041744  10.856298
    297    1 0  5.552379  11.041744  19.541336
    298    1 0  5.552379  15.315968  2.171260
    299    1 0  5.552379  15.315968  10.856298
    300    1 0  5.552379  15.315968  19.541336
    301    1 0  5.552379  19.590191  2.171260
    302    1 0  5.552379  19.590191  10.856298
    303    1 0  5.552379  19.590191  19.541336
    304    1 0  5.552379  23.864415  2.171260
    305    1 0  5.552379  23.864415  10.856298
    306    1 0  5.552379  23.864415  19.541336
    307    1 0  10.487828  2.493297  2.171260
    308    1 0  10.487828  2.493297  10.856298
    309    1 0  10.487828  2.493297  19.541336
    310    1 0  10.487828  6.767521  2.171260
    311    1 0  10.487828  6.767521  10.856298
    312    1 0  10.487828  6.767521  19.541336
    313    1 0  10.487828  11.041744  2.171260
    314    1 0  10.487828  11.041744  10.856298
    315    1 0  10.487828  11.041744  19.541336
    316    1 0  10.487828  15.315968  2.171260
    317    1 0  10.487828  15.315968  10.856298
    318    1 0  10.487828  15.315968  19.541336
    319    1 0  10.487828  19.590191  2.171260
    320    1 0  10.487828  19.590191  10.856298
    321    1 0  10.487828  19.590191  19.541336
    322    1 0  10.487828  23.864415  2.171260
    323    1 0  10.487828  23.864415  10.856298
    324    1 0  10.487828  23.864415  19.541336
    325    1 0  15.423276  2.493297  2.171260
    326    1 0  15.423276  2.493297  10.856298
    327    1 0  15.423276  2.493297  19.541336
    328    1 0  15.423276  6.767521  2.171260
    329    1 0  15.423276  6.767521  10.856298
    330    1 0  15.423276  6.767521  19.541336
    331    1 0  15.423276  11.041744  2.171260
    332    1 0  15.423276  11.041744  10.856298
    333    1 0  15.423276  11.041744  19.541336
    334    1 0  15.423276  15.315968  2.171260
    335    1 0  15.423276  15.315968  10.856298
    336    1 0  15.423276  15.315968  19.541336
    337    1 0  15.423276  19.590191  2.171260
    338    1 0  15.423276  19.590191  10.856298
    339    1 0  15.423276  19.590191  19.541336
    340    1 0  15.423276  23.864415  2.171260
    341    1 0  15.423276  23.864415  10.856298
    342    1 0  15.423276  23.864415  19.541336
    343    1 0  20.358724  2.493297  2.171260
    344    1 0  20.358724  2.493297  10.856298
    345    1 0  20.358724  2.493297  19.541336
    346    1 0  20.358724  6.767521  2.171260
    347    1 0  20.358724  6.767521  10.856298
    348    1 0  20.358724  6.767521  19.541336
    349    1 0  20.358724  11.041744  2.171260
    350    1 0  20.358724  11.041744  10.856298
    351    1 0  20.358724  11.041744  19.541336
    352    1 0  20.358724  15.315968  2.171260
    353    1 0  20.358724  15.315968  10.856298
    354    1 0  20.358724  15.315968  19.541336
    355    1 0  20.358724  19.590191  2.171260
    356    1 0  20.358724  19.590191  10.856298
    357    1 0  20.358724  19.590191  19.541336
    358    1 0  20.358724  23.864415  2.171260
    359    1 0  20.358724  23.864415  10.856298
    360    1 0  20.358724  23.864415  19.541336
    361    1 0  4.318517  0.356185  6.513779
    362    1 0  4.318517  0.356185  15.198817
    363    1 0  4.318517  0.356185  23.883855
    364    1 0  4.318517  4.630409  6.513779
    365    1 0  4.318517  4.630409  15.198817
    366    1 0  4.318517  4.630409  23.883855
    367    1 0  4.318517  8.904632  6.513779
    368    1 0  4.318517  8.904632  15.198817
    369    1 0  4.318517  8.904632  23.883855
    370    1 0  4.318517  13.178856  6.513779
    371    1 0  4.318517  13.178856  15.198817
    372    1 0  4.318517  13.178856  23.883855
    373    1 0  4.318517  17.453080  6.513779
    374    1 0  4.318517  17.453080  15.198817
    375    1 0  4.318517  17.453080  23.883855
    376    1 0  4.318517  21.727303  6.513779
    377    1 0  4.318517  21.727303  15.198817
    378    1 0  4.318517  21.727303  23.883855
    379    1 0  9.253966  0.356185  6.513779
    380    1 0  9.253966  0.356185  15.198817
    381    1 0  9.253966  0.356185  23.883855
    382    1 0  9.253966  4.630409  6.513779
    383    1 0  9.253966  4.630409  15.198817
    384    1 0  9.253966  4.630409  23.883855
    385    1 0  9.253966  8.904632  6.513779
    386    1 0  9.253966  8.904632  15.198817
    387    1 0  9.253966  8.904632  23.883855
    388    1 0  9.253966  13.178856  6.513779
    389    1 0  9.253966  13.178856  15.198817
    390    1 0  9.253966  13.178856  23.883855
    391    1 0  9.253966  17.453080  6.513779
    392    1 0  9.253966  17.453080  15.198817
    393    1 0  9.253966  17.453080  23.883855
    394    1 0  9.253966  21.727303  6.513779
    395    1 0  9.253966  21.727303  15.198817
    396    1 0  9.253966  21.727303  23.883855
    397    1 0  14.189414  0.356185  6.513779
    398    1 0  14.189414  0.356185  15.198817
    399    1 0  14.189414  0.356185  23.883855
    400    1 0  14.189414  4.630409  6.513779
    401    1 0  14.189414  4.630409  15.198817
    402    1 0  14.189414  4.630409  23.883855
    403    1 0  14.189414  8.904632  6.513779
    404    1 0  14.189414  8.904632  15.198817
    405    1 0  14.189414  8.904632  23.883855
    406    1 0  14.189414  13.178856  6.513779
    407    1 0  14.189414  13.178856  15.198817
    408    1 0  14.189414  13.178856  23.883855
    409    1 0  14.189414  17.453080  6.513779
    410    1 0  14.189414  17.453080  15.198817
    411    1 0  14.189414  17.453080  23.883855
    412    1 0  14.189414  21.727303  6.513779
    413    1 0  14.189414  21.727303  15.198817
    414    1 0  14.189414  21.727303  23.883855
    415    1 0  19.124862  0.356185  6.513779
    416    1 0  19.124862  0.356185  15.198817
    417    1 0  19.124862  0.356185  23.883855
    418    1 0  19.124862  4.630409  6.513779
    419    1 0  19.124862  4.630409  15.198817
    420    1 0  19.124862  4.630409  23.883855
    421    1 0  19.124862  8.904632  6.513779
    422    1 0  19.124862  8.904632  15.198817
    423    1 0  19.124862  8.904632  23.883855
    424    1 0  19.124862  13.178856  6.513779
    425    1 0  19.124862  13.178856  15.198817
    426    1 0  19.124862  13.178856  23.883855
    427    1 0  19.124862  17.453080  6.513779
    428    1 0  19.124862  17.453080  15.198817
    429    1 0  19.124862  17.453080  23.883855
    430    1 0  19.124862  21.727303  6.513779
    431    1 0  19.124862  21.727303  15.198817
    432    1 0  19.124862  21.727303  23.883855
    433    1 0  24.060310  0.356185  6.513779
    434    1 0  24.060310  0.356185  15.198817
    435    1 0  24.060310  0.356185  23.883855
    436    1 0  24.060310  4.630409  6.513779
    437    1 0  24.060310  4.630409  15.198817
    438    1 0  24.060310  4.630409  23.883855
    439    1 0  24.060310  8.904632  6.513779
    440    1 0  24.060310  8.904632  15.198817
    441    1 0  24.060310  8.904632  23.883855
    442    1 0  24.060310  13.178856  6.513779
    443    1 0  24.060310  13.178856  15.198817
    444    1 0  24.060310  13.178856  23.883855
    445    1 0  24.060310  17.453080  6.513779
    446    1 0  24.060310  17.453080  15.198817
    447    1 0  24.060310  17.453080  23.883855
    448    1 0  24.060310  21.727303  6.513779
    449    1 0  24.060310  21.727303  15.198817
    450    1 0  24.060310  21.727303  23.883855
    451    1 0  3.084655  2.493297  6.513779
    452    1 0  3.084655  2.493297  15.198817
    453    1 0  3.084655  2.493297  23.883855
    454    1 0  3.084655  6.767521  6.513779
    455    1 0  3.084655  6.767521  15.198817
    456    1 0  3.084655  6.767521  23.883855
    457    1 0  3.084655  11.041744  6.513779
    458    1 0  3.084655  11.041744  15.198817
    459    1 0  3.084655  11.041744  23.883855
    460    1 0  3.084655  15.315968  6.513779
    461    1 0  3.084655  15.315968  15.198817
    462    1 0  3.084655  15.315968  23.883855
    463    1 0  3.084655  19.590191  6.513779
    464    1 0  3.084655  19.590191  15.198817
    465    1 0  3.084655  19.590191  23.883855
    466    1 0  3.084655  23.864415  6.513779
    467    1 0  3.084655  23.864415  15.198817
    468    1 0  3.084655  23.864415  23.883855
    469    1 0  8.020104  2.493297  6.513779
    470    1 0  8.020104  2.493297  15.198817
    471    1 0  8.020104  2.493297  23.883855
    472    1 0  8.020104  6.767521  6.513779
    473    1 0  8.020104  6.767521  15.198817
    474    1 0  8.020104  6.767521  23.883855
    475    1 0  8.020104  11.041744  6.513779
    476    1 0  8.020104  11.041744  15.198817
    477    1 0  8.020104  11.041744  23.883855
    478    1 0  8.020104  15.315968  6.513779
    479    1 0  8.020104  15.315968  15.198817
    480    1 0  8.020104  15.315968  23.883855
    481    1 0  8.020104  19.590191  6.513779
    482    1 0  8.020104  19.590191  15.198817
    483    1 0  8.020104  19.590191  23.883855
    484    1 0  8.020104  23.864415  6.513779
    485    1 0  8.020104  23.864415  15.198817
    486    1 0  8.020104  23.864415  23.883855
    487    1 0  12.955552  2.493297  6.513779
    488    1 0  12.955552  2.493297  15.198817
    489    1 0  12.955552  2.493297  23.883855
    490    1 0  12.955552  6.767521  6.513779
    491    1 0  12.955552  6.767521  15.198817
    492    1 0  12.955552  6.767521  23.883855
    493    1 0  12.955552  11.041744  6.513779
    494    1 0  12.955552  11.041744  15.198817
    495    1 0  12.955552  11.041744  23.883855
    496    1 0  12.955552  15.315968  6.513779
    497    1 0  12.955552  15.315968  15.198817
    498    1 0  12.955552  15.315968  23.883855
    499    1 0  12.955552  19.590191  6.513779
    500    1 0  12.955552  19.590191  15.198817
    501    1 0  12.955552  19.590191  23.883855
    502    1 0  12.955552  23.864415  6.513779
    503    1 0  12.955552  23.864415  15.198817
    504    1 0  12.955552  23.864415  23.883855
    505    1 0  17.891000  2.493297  6.513779
    506    1 0  17.891000  2.493297  15.198817
    507    1 0  17.891000  2.493297  23.883855
    508    1 0  17.891000  6.767521  6.513779
    509    1 0  17.891000  6.767521  15.198817
    510    1 0  17.891000  6.767521  23.883855
    511    1 0  17.891000  11.041744  6.513779
    512    1 0  17.891000  11.041744  15.198817
    513    1 0  17.891000  11.041744  23.883855
    514    1 0  17.891000  15.315968  6.513779
    515    1 0  17.891000  15.315968  15.198817
    516    1 0  17.891000  15.315968  23.883855
    517    1 0  17.891000  19.590191  6.513779
    518    1 0  17.891000  19.590191  15.198817
    519    1 0  17.891000  19.590191  23.883855
    520    1 0  17.891000  23.864415  6.513779
    521    1 0  17.891000  23.864415  15.198817
    522    1 0  17.891000  23.864415  23.883855
    523    1 0  22.826448  2.493297  6.513779
    524    1 0  22.826448  2.493297  15.198817
    525    1 0  22.826448  2.493297  23.883855
    526    1 0  22.826448  6.767521  6.513779
    527    1 0  22.826448  6.767521  15.198817
    528    1 0  22.826448  6.767521  23.883855
    529    1 0  22.826448  11.041744  6.513779
    530    1 0  22.826448  11.041744  15.198817
    531    1 0  22.826448  11.041744  23.883855
    532    1 0  22.826448  15.315968  6.513779
    533    1 0  22.826448  15.315968  15.198817
    534    1 0  22.826448  15.315968  23.883855
    535    1 0  22.826448  19.590191  6.513779
    536    1 0  22.826448  19.590191  15.198817
    537    1 0  22.826448  19.590191  23.883855
    538    1 0  22.826448  23.864415  6.513779
    539    1 0  22.826448  23.864415  15.198817
    540    1 0  22.826448  23.864415  23.883855
    541    1 0  1.850793  0.356185  6.513779
    542    1 0  1.850793  0.356185  15.198817
    543    1 0  1.850793  0.356185  23.883855
    544    1 0  1.850793  4.630409  6.513779
    545    1 0  1.850793  4.630409  15.198817
    546    1 0  1.850793  4.630409  23.883855
    547    1 0  1.850793  8.904632  6.513779
    548    1 0  1.850793  8.904632  15.198817
    549    1 0  1.850793  8.904632  23.883855
    550    1 0  1.850793  13.178856  6.513779
    551    1 0  1.850793  13.178856  15.198817
    552    1 0  1.850793  13.178856  23.883855
    553    1 0  1.850793  17.453080  6.513779
    554    1 0  1.850793  17.453080  15.198817
    555    1 0  1.850793  17.453080  23.883855
    556    1 0  1.850793  21.727303  6.513779
    557    1 0  1.850793  21.727303  15.198817
    558    1 0  1.850793  21.727303  23.883855
    559    1 0  6.786241  0.356185  6.513779
    560    1 0  6.786241  0.356185  15.198817
    561    1 0  6.786241  0.356185  23.883855
    562    1 0  6.786241  4.630409  6.513779
    563    1 0  6.786241  4.630409  15.198817
    564    1 0  6.786241  4.630409  23.883855
    565    1 0  6.786241  8.904632  6.513779
    566    1 0  6.786241  8.904632  15.198817
    567    1 0  6.786241  8.904632  23.883855
    568    1 0  6.786241  13.178856  6.513779
    569    1 0  6.786241  13.178856  15.198817
    570    1 0  6.786241  13.178856  23.883855
    571    1 0  6.786241  17.453080  6.513779
    572    1 0  6.786241  17.453080  15.198817
    573    1 0  6.786241  17.453080  23.883855
    574    1 0  6.786241  21.727303  6.513779
    575    1 0  6.786241  21.727303  15.198817
    576    1 0  6.786241  21.727303  23.883855
    577    1 0  11.721690  0.356185  6.513779
    578    1 0  11.721690  0.356185  15.198817
    579    1 0  11.721690  0.356185  23.883855
    580    1 0  11.721690  4.630409  6.513779
    581    1 0  11.721690  4.630409  15.198817
    582    1 0  11.721690  4.630409  23.883855
    583    1 0  11.721690  8.904632  6.513779
    584    1 0  11.721690  8.904632  15.198817
    585    1 0  11.721690  8.904632  23.883855
    586    1 0  11.721690  13.178856  6.513779
    587    1 0  11.721690  13.178856  15.198817
    588    1 0  11.721690  13.178856  23.883855
    589    1 0  11.721690  17.453080  6.513779
    590    1 0  11.721690  17.453080  15.198817
    591    1 0  11.721690  17.453080  23.883855
    592    1 0  11.721690  21.727303  6.513779
    593    1 0  11.721690  21.727303  15.198817
    594    1 0  11.721690  21.727303  23.883855
    595    1 0  16.657138  0.356185  6.513779
    596    1 0  16.657138  0.356185  15.198817
    597    1 0  16.657138  0.356185  23.883855
    598    1 0  16.657138  4.630409  6.513779
    599    1 0  16.657138  4.630409  15.198817
    600    1 0  16.657138  4.630409  23.883855
    601    1 0  16.657138  8.904632  6.513779
    602    1 0  16.657138  8.904632  15.198817
    603    1 0  16.657138  8.904632  23.883855
    604    1 0  16.657138  13.178856  6.513779
    605    1 0  16.657138  13.178856  15.198817
    606    1 0  16.657138  13.178856  23.883855
    607    1 0  16.657138  17.453080  6.513779
    608    1 0  16.657138  17.453080  15.198817
    609    1 0  16.657138  17.453080  23.883855
    610    1 0  16.657138  21.727303  6.513779
    611    1 0  16.657138  21.727303  15.198817
    612    1 0  16.657138  21.727303  23.883855
    613    1 0  21.592586  0.356185  6.513779
    614    1 0  21.592586  0.356185  15.198817
    615    1 0  21.592586  0.356185  23.883855
    616    1 0  21.592586  4.630409  6.513779
    617    1 0  21.592586  4.630409  15.198817
    618    1 0  21.592586  4.630409  23.883855
    619    1 0  21.592586  8.904632  6.513779
    620    1 0  21.592586  8.904632  15.198817
    621    1 0  21.592586  8.904632  23.883855
    622    1 0  21.592586  13.178856  6.513779
    623    1 0  21.592586  13.178856  15.198817
    624    1 0  21.592586  13.178856  23.883855
    625    1 0  21.592586  17.453080  6.513779
    626    1 0  21.592586  17.453080  15.198817
